"code","product_name","brands","categories","pnns_groups_1","labels","countries_en","quantity","url","ingredients_text","allergens","traces","nutriscore_grade","nutriscore_score","energy_100g","fat_100g","saturated-fat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","salt_100g","nova_group","image_url","image_small_url","image_ingredients_url","image_ingredients_small_url","image_nutrition_url"
"627735014654","Smoked Beef Pastrami","Your Fresh Market","Meats and their products, Meals, Prepared meats, Meals with meat, Beef dishes, Beef pastrami, Smoked beef pastrami","Fish Meat Eggs","","Canada","175.0 g","http://world-en.openfoodfacts.org/product/0627735014654/smoked-beef-pastrami-your-fresh-market","Beef, Water, Salt Potassium lactate, Flavour, Sodium lactate, Modified corn starch, Soy protein isolate, Sugar, Sodium phosphate, Sodium diacetate, Spice,  Sodium erythorbate, Paprika, Sodium  nitrite, Spice extracts, Smoke, Contains: Soy","","","D","15.0","531.3","3.968253968254","1.5873015873016","3.1746031746032","0.0","0.0","17.460317460317","2.7380952380952","4.0","https://images.openfoodfacts.org/images/products/062/773/501/4654/front_en.22.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4654/front_en.22.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4654/ingredients_en.9.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4654/ingredients_en.9.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4654/nutrition_en.24.400.jpg"
"627735014678","Poitrine dinde","","en:turkeys","Fish Meat Eggs","","Canada","","http://world-en.openfoodfacts.org/product/0627735014678/poitrine-dinde","","","","D","12.0","502.1","4.0","1.0","4.0","2.0","","18.0","2.25","","https://images.openfoodfacts.org/images/products/062/773/501/4678/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4678/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/4678/nutrition_fr.5.400.jpg"
"627735014708","Smoked Chicken Breast","","Meats and their products, Prepared meats, Chicken and its products, Prepared poultry meats, fr:Charcuteries cuites, Poultry hams, Prepared chicken meats, Cooked chicken breast slices, en:chickens","Fish Meat Eggs","","Canada","","http://world-en.openfoodfacts.org/product/0627735014708/smoked-chicken-breast","chicken water sugars (dextrose) salt potassium lactate • flavour - sodium • phosphate spices • •carrageenan sodium diacetate - ascorbic acid • sodium nitrite 1% flavour smoke, smoke may contain: milk eggs soy - mustard, • 0% ingrédients : poulet 1% eau sucres (dextrose) • sel • lactate de potassium arôme phosphate de sodium","","","D","12.0","376.6","2.0","0.4","4.0","2.0","0.0","18.0","2.35","4.0","https://images.openfoodfacts.org/images/products/062/773/501/4708/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4708/front_fr.3.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4708/ingredients_en.13.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4708/ingredients_en.13.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4708/nutrition_fr.5.400.jpg"
"627735014838","Parmigiano Reggiano","","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages italiens, Parmigiano Reggiano","Milk and dairy products","AOP","Canada","","http://world-en.openfoodfacts.org/product/0627735014838/parmigiano-reggiano","","","","D","14.0","1673.6","33.333333333333","20.0","0.0","0.0","0.0","26.666666666667","1.4166666666667","","https://images.openfoodfacts.org/images/products/062/773/501/4838/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/4838/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/4838/nutrition_fr.5.400.jpg"
"627735015453","Orange Strawberry Banana Juice","Great Value","Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices","Beverages","Rich in vitamin C","Canada","1.75 L","http://world-en.openfoodfacts.org/product/0627735015453/orange-strawberry-banana-juice-great-value","Water, Banana purée, Concentrated orange juice, Apple puree, Strawberry purée, Natural flavour, Cochineal, Ascorbic acid.","","en:milk","E","10.0","217.6","0.0","0.0","12.4","10.0","0.0","1.2","0.01","4.0","https://images.openfoodfacts.org/images/products/062/773/501/5453/front_en.8.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/5453/front_en.8.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/5453/ingredients_en.16.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/5453/ingredients_en.16.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/5453/nutrition_en.14.400.jpg"
"627735015804","100% Fruit Punch","Great Value","Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices","Beverages","","Canada","1.0 L","http://world-en.openfoodfacts.org/product/0627735015804/100-fruit-punch-great-value","Water, Concentrated apple juice, Concentrated grape juice, Concentrated orange juice, Concentrated pineapple juice, Concentrated lemon juice, Ascorbic acid (vitamin C), Natural flavour, Concentrated elderberry juice","en:sulphur-dioxide-and-sulphites","","D","9.0","184.1","0.0","0.0","10.8","9.6","0.0","0.0","0.015","4.0","https://images.openfoodfacts.org/images/products/062/773/501/5804/front_en.22.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/5804/front_en.22.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/5804/ingredients_en.11.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/5804/ingredients_en.11.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/5804/nutrition_en.9.400.jpg"
"627735016092","Southwest Chicken Nutri-bowl","Great Value","Chicken meal with quinoa and rice","unknown","Source of fibre, High fibres, No colorings, Free from artificial flavours or colours","Canada","300.0 g","http://world-en.openfoodfacts.org/product/0627735016092/southwest-chicken-nutri-bowl-great-value","Cooked red and white quinoa, Cooked brown rice, Cooked chicken breast fillets (chicken breast fillet, water, modified corn starch, sodium phosphate, salt) Water, Black beans, Onions, Butternut squash, Corn, Tomato paste, Diced tomatoes (tomatoes, tomato juice, citric acid, calcium chloride), Chipotle peppers in adobo sauce (chipotle peppers, water, tomato paste, salt, sugar, onions, acetic acid),  Canola oil,  Garlic purée (garlic, water) Modified corn starch Lime juice from concentrate (water, concentrated lime juice, lime oil) Salt, Cilantro, Chili powder (spices, salt, herbs, garlic powder) Spice May contain: Tree nuts, Sesame, Milk, Eggs, Fish, Crustaceans","","","B","1.0","446.3","1.6666666666667","0.33333333333333","17.666666666667","1.3333333333333","","6.6666666666667","0.40833333333332","4.0","https://images.openfoodfacts.org/images/products/062/773/501/6092/front_en.10.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6092/front_en.10.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6092/ingredients_en.12.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6092/ingredients_en.12.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6092/nutrition_en.14.400.jpg"
"627735016108","Ginger Beef Nutri-Bowl","Great Value","Frozen foods, Meals, Frozen ready-made meals","Composite foods","No artificial flavors, No artificial colors, No artificial colours or flavours, CFIA Inspected","Canada","300.0 g","http://world-en.openfoodfacts.org/product/0627735016108/ginger-beef-nutri-bowl-great-value","Cooked red and white quinoa, Cooked brown rice, Cooked glazed beef strips (beef, water, sugar, soy sauce [water, wheat, soybeans, salt], modified corn starch, salt, natural flavour, ginger, roasted sesame oil, black pepper), Water, Broccoli florets, Edamame beans, Soy sauce (water wheat, soybeans,  salt, alcohol, vinegar, lactic acid), Carrots, Ginger puree (ginger, water), Onions, Garlic puree (garlic, water), Brown sugar, Modified corn starch, Inulin, Canola oil, Rice vinegar, Sesame oil, Ginger powder, Caramel colour, Red chili flakes","en:gluten,en:sesame-seeds,en:soybeans","en:crustaceans,en:eggs,en:fish,en:milk,en:mustard,en:nuts,en:sulphur-dioxide-and-sulphites","B","1.0","489.5","2.67","0.667","16.7","2.33","2.67","7.0","0.517","4.0","https://images.openfoodfacts.org/images/products/062/773/501/6108/front_en.10.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6108/front_en.10.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6108/ingredients_en.17.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6108/ingredients_en.17.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6108/nutrition_en.14.400.jpg"
"627735016115","Mexican-Style Pulled Pork Nutri-Bowl","Great Value","Frozen foods, Meals, Frozen ready-made meals","Composite foods","No artificial flavors, No artificial colors, No artificial colours or flavours, CFIA Inspected","Canada","300.0 g","http://world-en.openfoodfacts.org/product/0627735016115/mexican-style-pulled-pork-nutri-bowl-great-value","Red and green peppers, Water, Cooked red and white quinoa, Cooked brown rice, Cooked seasoned pulled pork (pork, water, spices, dextrose, natural flavour, sea salt, natural smoke flavour), Black beans, Onions, Tomato paste, Garlic puree (garlic, water), Red jalapeno puree (red jalapeno, salt, citric acid), Modified corn starch, Canola oil, Salt, Spice, Lime juice from concentrate (water, concentrated lime juice, lime oil), Cilantro, Chili powder (spices, salt, herbs, garlic powder)","","en:crustaceans,en:eggs,en:fish,en:gluten,en:milk,en:mustard,en:nuts,en:sesame-seeds,en:soybeans,en:sulphur-dioxide-and-sulphites","A","0.0","418.4","2.67","0.667","13.3","1.67","3.0","7.33","0.483","4.0","https://images.openfoodfacts.org/images/products/062/773/501/6115/front_en.8.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6115/front_en.8.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6115/ingredients_en.15.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6115/ingredients_en.15.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6115/nutrition_en.12.400.jpg"
"627735016122","Lemon & Herb Chicken Nutri-Bowl","Great Value","Meals, Meals with meat, Poultry meals, Meals with chicken, Lemon & Herb Chicken","Composite foods","No colorings","Canada","300.0 g","http://world-en.openfoodfacts.org/product/0627735016122/lemon-herb-chicken-nutri-bowl-great-value","Cooked red and white quinoa, Cooked brown rice, Cooked chicken breast fillets (chicken breast fillet, water, modified corn starch, sodium phosphate, salt) Water, Spinach, Yellow zucchini, Chick peas, Onions, Canola oil, Modified corn starch, Garlic purée (garlic, water), Chicken broth (chicken, salt, potato flour, natural flavour, carrot powder, turmeric),Inulin, Lemon juice from concentrate, Herbs, Lemon, Spice, May contain: Tree nuts, Sesame,Milk, Eggs, Fish,Crustaceans, Shellfish, Soy, Wheat, Mustard, Sulphites","","","A","0.0","460.2","2.6666666666667","0.33333333333333","15.666666666667","1.3333333333333","","6.6666666666667","0.31666666666667","4.0","https://images.openfoodfacts.org/images/products/062/773/501/6122/front_en.11.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6122/front_en.11.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6122/ingredients_en.7.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6122/ingredients_en.7.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6122/nutrition_en.13.400.jpg"
"627735016207","Pacific White Shrimp","Great Value","Produits de la mer","Fish Meat Eggs","","Canada","","http://world-en.openfoodfacts.org/product/0627735016207/pacific-white-shrimp-great-value","","","","A","-1.0","334.7","0.5","0.2","0.0","0.0","0.0","18.0","1.3","","https://images.openfoodfacts.org/images/products/062/773/501/6207/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6207/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/6207/nutrition_fr.5.400.jpg"
"627735016344","Biscuits","Great Value","Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits","Sugary snacks","Sans colorants","Canada","","http://world-en.openfoodfacts.org/product/0627735016344/biscuits-great-value","","","","E","26.0","1931.1","19.230769230769","5.7692307692308","73.076923076923","38.461538461538","0.0","3.8461538461538","1.1538461538461","","https://images.openfoodfacts.org/images/products/062/773/501/6344/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6344/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/6344/nutrition_fr.5.400.jpg"
"627735016351","Candy cane creme","Great Value","Snacks, Snacks sucrés, Confiseries","Sugary snacks","","Canada","","http://world-en.openfoodfacts.org/product/0627735016351/candy-cane-creme-great-value","","","","E","28.0","2092.0","19.2308","7.6923","73.0769","38.4615","","3.8462","0.9615385","","https://images.openfoodfacts.org/images/products/062/773/501/6351/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6351/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/6351/nutrition_fr.5.400.jpg"
"627735016443","Udon Noodles","Delicious kitchen","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Noodles, Udon","Cereals and potatoes","No artificial flavors, No artificial colors","Canada,United States","800.0 g","http://world-en.openfoodfacts.org/product/0627735016443/udon-noodles-delicious-kitchen","Water, Enriched wheat flour, Corn starch, Salt, Sodium carbonate, Lactic acid, Sodium alginate","","","A","0.0","564.8","0.25","0.1","31.0","0.0","4.0","3.5","0.312","4.0","https://images.openfoodfacts.org/images/products/062/773/501/6443/front_en.10.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6443/front_en.10.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6443/ingredients_en.14.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6443/ingredients_en.14.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6443/nutrition_en.12.400.jpg"
"627735016542","Purée de Pommes","Great Value","en:apple-compotes","Fruits and vegetables","","Canada","","http://world-en.openfoodfacts.org/product/0627735016542/puree-de-pommes-great-value","","","","C","3.0","200.8","0.0","0.0","12.8","10.4","","0.24","0.0","","https://images.openfoodfacts.org/images/products/062/773/501/6542/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6542/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/6542/nutrition_fr.5.400.jpg"
"627735016757","Cauliflower","Great Value","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes","unknown","","Canada","","http://world-en.openfoodfacts.org/product/0627735016757/cauliflower-great-value","","","","","","98.4","0.0","0.0","4.7058823529412","2.3529411764706","1.1764705882353","1.1764705882353","","","https://images.openfoodfacts.org/images/products/062/773/501/6757/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/6757/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/6757/nutrition_fr.5.400.jpg"
"627735017303","vegetable oil","Great Value","en:vegetable-oil","Fat and sauces","Sans cholestérol","Canada","2.84 L","http://world-en.openfoodfacts.org/product/0627735017303/vegetable-oil-great-value","Canola and/or soybean oil., Huile de canola et/ou de soya.","","","C","4.0","3347.2","90.0","10.0","0.0","0.0","","0.0","0.0","2.0","https://images.openfoodfacts.org/images/products/062/773/501/7303/front_en.14.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7303/front_en.14.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7303/ingredients_fr.9.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7303/ingredients_fr.9.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7303/nutrition_fr.5.400.jpg"
"627735017310","Canola oil","Great Value","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles, Huiles de colza, Huiles de canola","Fat and sauces","Sans cholestérol","Canada","","http://world-en.openfoodfacts.org/product/0627735017310/canola-oil-great-value","","","","B","1.0","3347.2","90.0","5.0","0.0","0.0","","0.0","0.0","2.0","https://images.openfoodfacts.org/images/products/062/773/501/7310/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7310/front_fr.3.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7310/ingredients_fr.9.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7310/ingredients_fr.9.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7310/nutrition_fr.5.400.jpg"
"627735017365","Tortillas blé entier","Great Value","en:wheat-flatbreads","Cereals and potatoes","Sans colorants","Canada","","http://world-en.openfoodfacts.org/product/0627735017365/tortillas-ble-entier-great-value","W ole grain whole wheat flour including the germ Water Canola and/or soybean oli • Vegetable mono - and diglycerides • Si gars (sugar, fancy and/or blackstrap molasses) • Salh • Potassium sorbate Sodium acid pyrophosphate Corn starch • Baking soda • Sodium propionate Fum ric acid • Sodium stearoyl-2-actylate • Monocalcium phosphate Calcium acid pyrophosphate • lue* ane* Cellulose gum • Valtodextrin • Vegetable monoglycerides Guar gum Carrageenan Ca cium peroxide Hydrogenaied cottonseed oil*, *Ingredients may vary, Contains: Wheat May contain: Sesame • Soy Suiphites Ingrédients : Farine de blé entier à grains enti rs y cumpris le germe Eau • Huile de canola et/ou ce soya • Mon - et diglycérides végétaux • Sucres (sucr, mé'as e cF fant sie et/ou verte) Sel • Sorbate de potassium • Py opnosphate acide de sodium Amidon de maïs • Bicarbonate de soude • Propionate de sod:um Acide fumarique • Pyrophosprate acide de calcium Stéaroyl-2-lactylate de sodium P sphate monocalcique • N-onoglycérides végétaux • Gomme da cellulose Maltodextrine • Gomme de guar • Carraghénine Peroxyde de calcium* • Huile de coton hydrogéné*, *Les ingrédients peuvent varier, Contient : Blé Peut contenir : Sésame • Soya • Sulfites ORE IN A COOL, DRY PLACE, NSERVER DANS UN ENDROIT FRAIS ET SEC, REPARATION INSTRUCTIONS: MODE DE PRÉPARATION: W TO WRAP A TORTILLA: o1: Loy tortilla out flat, Place filling Étape 1: Étendre une tortilla, Pl g the bottom 1/3 of the tortilla, COMMENT ROULER UNE TORTHLL la garniture le long du tiers infés","","","C","6.0","1234.6","7.3770491803279","1.6393442622951","49.180327868852","3.2786885245902","","9.8360655737705","1.2704918032787","4.0","https://images.openfoodfacts.org/images/products/062/773/501/7365/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7365/front_en.3.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7365/ingredients_en.7.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7365/ingredients_en.7.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/7365/nutrition_fr.19.400.jpg"
"627735018645","Coockies au chocolat blanc et noix de macadamia","","Snacks, Snacks sucrés","unknown","Sans colorants","Canada","","http://world-en.openfoodfacts.org/product/0627735018645/coockies-au-chocolat-blanc-et-noix-de-macadamia","","","","C","9.0","753.1","9.0","3.5","25.0","15.0","1.0","2.0","0.135","","https://images.openfoodfacts.org/images/products/062/773/501/8645/front_fr.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8645/front_fr.3.200.jpg","","","https://images.openfoodfacts.org/images/products/062/773/501/8645/nutrition_fr.5.400.jpg"
"627735018676","Shrimp","","Shrimps","Fish Meat Eggs","Great Value","Canada","","http://world-en.openfoodfacts.org/product/0627735018676/shrimp","Wild shrimp Salt Citric acid ⚫ Sodium citrate •Sodium metabisulphite. Contains: Shrimp Sulphites. May contain: Shellfish.","","","","","","0.5","0.2","","0.0","0.0","16.0","0.875","1.0","https://images.openfoodfacts.org/images/products/062/773/501/8676/front_en.3.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8676/front_en.3.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8676/ingredients_en.5.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8676/ingredients_en.5.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8676/nutrition_en.7.400.jpg"
"627735018942","Ketchup chips","Great Value","Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Ketchup chips, Ketchup crisps","Salty snacks","Kosher, No gluten, COR Kosher","Canada","200.0 g","http://world-en.openfoodfacts.org/product/0627735018942/ketchup-chips-great-value","Potatoes, Canola and/or corn and/or sunflower oil, Seasoning (sugar, sodium diacetate, tomato powder, salt, malic acid, citric acid, amaranth, garlic powder, monosodium glutamate, onion powder, canola and/or sunflower oil, allura red, natural flavour, silicon dioxide, spice extracts, disodium inosinate, disodium guanylate, indigotine)","","en:milk,en:mustard,en:soybeans","D","15.0","2175.7","32.0","2.0","54.0","6.0","4.0","6.0","1.7","4.0","https://images.openfoodfacts.org/images/products/062/773/501/8942/front_en.24.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8942/front_en.24.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8942/ingredients_en.15.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8942/ingredients_en.15.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8942/nutrition_en.26.400.jpg"
"627735018959","Rippled All Dressed Flavoured Potato Chips","Great Value","Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, en:potato-crisps","Salty snacks","Kosher, No artificial flavors, No gluten, COR Kosher, Halal, No artificial colors, Islamic Food and Nutrition Council of Canada","Canada","200.0 g","http://world-en.openfoodfacts.org/product/0627735018959/rippled-all-dressed-flavoured-potato-chips-great-value","Potatoes, Canola and/or corn and/or sunflower oil, Seasoning (sugars [sugar, corn maltodextrin, dextrose], sodium diacetate, torula yeast, sea salt, monosodium glutamate, garlic powder, onion powder, malic acid, spices, sodium acetate, calcium silicate, citric acid, paprika extract, natural smoke flavour, spice extracts)","","en:milk,en:mustard,en:soybeans","D","16.0","2259.4","34.0","3.0","52.0","4.0","4.0","6.0","1.65","4.0","https://images.openfoodfacts.org/images/products/062/773/501/8959/front_en.14.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8959/front_en.14.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8959/ingredients_en.11.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8959/ingredients_en.11.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8959/nutrition_en.16.400.jpg"
"627735018973","Regular Rippled Potato Chips","Great Value","Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps","Salty snacks","Kosher, No artificial flavors, No gluten, COR Kosher, Halal, No artificial colors, Islamic Food and Nutrition Council of Canada","Canada","200.0 g","http://world-en.openfoodfacts.org/product/0627735018973/regular-rippled-potato-chips-great-value","Potatoes, Canola and/or corn and/or sunflower oil, Salt","","en:milk,en:mustard,en:soybeans","D","14.0","2259.4","34.0","3.0","54.0","2.0","4.0","6.0","1.45","3.0","https://images.openfoodfacts.org/images/products/062/773/501/8973/front_en.8.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8973/front_en.8.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8973/ingredients_en.10.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8973/ingredients_en.10.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8973/nutrition_en.22.400.jpg"
"627735018980","Barbecue Flavoured Potato Chips","Great Value","Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps","Salty snacks","Kosher, No artificial flavors, No gluten, COR Kosher, Halal, No artificial colors, Islamic Food and Nutrition Council of Canada","Canada","200.0 g","http://world-en.openfoodfacts.org/product/0627735018980/barbecue-flavoured-potato-chips-great-value","Potatoes, Canola and/or corn and/or sunflower oil, Seasoning (sugars [sugar, dextrose, brown sugar, fancy and/or blackstrap molasses, corn maltodextrin] salt, onion powder, corn starch, monosodium glutamate, spices, torula yeast, garlic powder, malic acid, canola and/or sunflower oil, paprika extract, natural smoke flavour)","","en:milk,en:mustard,en:soybeans","","","2175.7","32.0","","56.0","6.0","","8.0","1.4","4.0","https://images.openfoodfacts.org/images/products/062/773/501/8980/front_en.9.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8980/front_en.9.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8980/ingredients_en.13.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8980/ingredients_en.13.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8980/nutrition_en.11.400.jpg"
"627735018997","Salt & Vinegar Flavoured Potato Chips","Great Value","Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps","Salty snacks","Kosher, No artificial flavors, No gluten, COR Kosher, Halal, No artificial colors, Islamic Food and Nutrition Council of Canada","Canada","200.0 g","http://world-en.openfoodfacts.org/product/0627735018997/salt-vinegar-flavoured-potato-chips-great-value","Potatoes, Canola and/or corn and/or sunflower oil, Seasoning (sugars [corn maltodextrin, lactose], sodium diacetate, sea salt, malic acid, acetic acid, canola and/or sunflower oil)","","","D","16.0","2175.7","32.0","2.0","54.0","0.0","4.0","6.0","2.1","4.0","https://images.openfoodfacts.org/images/products/062/773/501/8997/front_en.15.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8997/front_en.15.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8997/ingredients_en.7.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8997/ingredients_en.7.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/8997/nutrition_en.17.400.jpg"
"627735019000","Sour Cream & Onion Flavoured Potato Chips","Great Value","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps","Salty snacks","No gluten,Kosher,No artificial flavors,COR Kosher,No artificial colors","Canada","200.0 g","http://world-en.openfoodfacts.org/product/0627735019000/sour-cream-onion-flavoured-potato-chips-great-value","Potatoes, Canola and/or corn and/or sunflower oil, Seasoning (whey powder, sugars [dextrose, corn maltodextrin, lactose], salt, onion powder, monosodium glutamate, sour cream powder [sour cream, citric acid], buttermilk powder, sunflower oil, dehydrated parsley, natural flavour, canola and/or sunflower oil, citric acid, silicon dioxide, disodium phosphate).","en:milk","en:mustard,en:soybeans","D","14.0","2175.7","30.0","2.0","56.0","4.0","4.0","8.0","1.45","4.0","https://images.openfoodfacts.org/images/products/062/773/501/9000/front_en.10.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9000/front_en.10.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9000/ingredients_en.16.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9000/ingredients_en.16.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9000/nutrition_en.12.400.jpg"
"627735019017","Dill Pickle Flavoured Potato Chips","Great Value","Snacks, Salty snacks, Appetizers, Chips and fries, Crisps","Salty snacks","Kosher, No artificial flavors, No gluten, COR Kosher, Halal, No artificial colors, Islamic Food and Nutrition Council of Canada","Canada","200.0 g","http://world-en.openfoodfacts.org/product/0627735019017/dill-pickle-flavoured-potato-chips-great-value","Potatoes, Canola and/or corn and/or sunflower oil, Seasoning (sugars [corn maltodextrin, dextrose], sodium diacetate, monosodium glutamate, sea salt, potassium chloride, citric acid, garlic powder, spice extracts, dehydrated parsley, canola and/or sunflower oil, silicon dioxide, spices)","","en:milk,en:mustard,en:soybeans","D","13.0","2175.7","30.0","2.0","54.0","2.0","4.0","8.0","1.55","4.0","https://images.openfoodfacts.org/images/products/062/773/501/9017/front_en.7.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9017/front_en.7.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9017/ingredients_en.9.400.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9017/ingredients_en.9.200.jpg","https://images.openfoodfacts.org/images/products/062/773/501/9017/nutrition_en.14.400.jpg"
